,Run,StandID,MgmtID,Mgmt_Cost
0,0,167S,PLSQ,0.0
1,0,167S,THNB,-1.0
2,0,505,PLSQ,0.0
3,0,505,ASV,-1.0
4,0,505,IFM,10.0
5,0,505,THNB,10.0
6,0,167N,PLSQ,0.0
7,0,167N,THNB,-1.0
8,0,999,PLSQ,0.0
9,0,999,AWR,-1.0
10,0,999,CAR,10.0
11,0,999,NAR,10.0
12,0,999,SAR,10.0
13,0,608,PLSQ,0.0
14,0,608,AWR,-1.0
0,1,167S,PLSQ,0.0
1,1,167S,THNB,-0.9724310776942355
2,1,505,PLSQ,0.0
3,1,505,ASV,-0.9166666666666666
4,1,505,IFM,10.0
5,1,505,THNB,10.0
6,1,167N,PLSQ,0.0
7,1,167N,THNB,-0.9724310776942355
8,1,999,PLSQ,0.0
9,1,999,AWR,-0.8888888888888888
10,1,999,CAR,10.0
11,1,999,NAR,10.0
12,1,999,SAR,10.0
13,1,608,PLSQ,0.0
14,1,608,AWR,-0.9724310776942355
0,2,167S,PLSQ,0.0
1,2,167S,THNB,-0.9448621553884712
2,2,505,PLSQ,0.0
3,2,505,ASV,-0.8333333333333334
4,2,505,IFM,10.0
5,2,505,THNB,10.0
6,2,167N,PLSQ,0.0
7,2,167N,THNB,-0.9448621553884712
8,2,999,PLSQ,0.0
9,2,999,AWR,-0.7777777777777778
10,2,999,CAR,10.0
11,2,999,NAR,10.0
12,2,999,SAR,10.0
13,2,608,PLSQ,0.0
14,2,608,AWR,-0.9448621553884712
0,3,167S,PLSQ,0.0
1,3,167S,THNB,-0.9172932330827068
2,3,505,PLSQ,0.0
3,3,505,ASV,-0.75
4,3,505,IFM,10.0
5,3,505,THNB,10.0
6,3,167N,PLSQ,0.0
7,3,167N,THNB,-0.9172932330827068
8,3,999,PLSQ,0.0
9,3,999,AWR,-0.6666666666666667
10,3,999,CAR,10.0
11,3,999,NAR,10.0
12,3,999,SAR,10.0
13,3,608,PLSQ,0.0
14,3,608,AWR,-0.9172932330827068
0,4,167S,PLSQ,0.0
1,4,167S,THNB,-0.8897243107769424
2,4,505,PLSQ,0.0
3,4,505,ASV,-0.6666666666666667
4,4,505,IFM,10.0
5,4,505,THNB,10.0
6,4,167N,PLSQ,0.0
7,4,167N,THNB,-0.8897243107769424
8,4,999,PLSQ,0.0
9,4,999,AWR,-0.5555555555555556
10,4,999,CAR,10.0
11,4,999,NAR,10.0
12,4,999,SAR,10.0
13,4,608,PLSQ,0.0
14,4,608,AWR,-0.8897243107769424
0,5,167S,PLSQ,0.0
1,5,167S,THNB,-0.8621553884711779
2,5,505,PLSQ,0.0
3,5,505,ASV,-0.5833333333333334
4,5,505,IFM,10.0
5,5,505,THNB,10.0
6,5,167N,PLSQ,0.0
7,5,167N,THNB,-0.8621553884711779
8,5,999,PLSQ,0.0
9,5,999,AWR,-0.4444444444444444
10,5,999,CAR,10.0
11,5,999,NAR,10.0
12,5,999,SAR,10.0
13,5,608,PLSQ,0.0
14,5,608,AWR,-0.8621553884711779
0,6,167S,PLSQ,0.0
1,6,167S,THNB,-0.8345864661654135
2,6,505,PLSQ,0.0
3,6,505,ASV,-0.5
4,6,505,IFM,10.0
5,6,505,THNB,10.0
6,6,167N,PLSQ,0.0
7,6,167N,THNB,-0.8345864661654135
8,6,999,PLSQ,0.0
9,6,999,AWR,-0.33333333333333337
10,6,999,CAR,10.0
11,6,999,NAR,10.0
12,6,999,SAR,10.0
13,6,608,PLSQ,0.0
14,6,608,AWR,-0.8345864661654135
0,7,167S,PLSQ,0.0
1,7,167S,THNB,-0.8070175438596492
2,7,505,PLSQ,0.0
3,7,505,ASV,-0.41666666666666674
4,7,505,IFM,10.0
5,7,505,THNB,10.0
6,7,167N,PLSQ,0.0
7,7,167N,THNB,-0.8070175438596492
8,7,999,PLSQ,0.0
9,7,999,AWR,-0.22222222222222232
10,7,999,CAR,10.0
11,7,999,NAR,10.0
12,7,999,SAR,10.0
13,7,608,PLSQ,0.0
14,7,608,AWR,-0.8070175438596492
0,8,167S,PLSQ,0.0
1,8,167S,THNB,-0.7794486215538847
2,8,505,PLSQ,0.0
3,8,505,ASV,-0.33333333333333337
4,8,505,IFM,10.0
5,8,505,THNB,10.0
6,8,167N,PLSQ,0.0
7,8,167N,THNB,-0.7794486215538847
8,8,999,PLSQ,0.0
9,8,999,AWR,-0.11111111111111116
10,8,999,CAR,10.0
11,8,999,NAR,10.0
12,8,999,SAR,10.0
13,8,608,PLSQ,0.0
14,8,608,AWR,-0.7794486215538847
0,9,167S,PLSQ,0.0
1,9,167S,THNB,-0.7518796992481203
2,9,505,PLSQ,0.0
3,9,505,ASV,-0.25
4,9,505,IFM,10.0
5,9,505,THNB,10.0
6,9,167N,PLSQ,0.0
7,9,167N,THNB,-0.7518796992481203
8,9,999,PLSQ,0.0
9,9,999,AWR,0.0
10,9,999,CAR,10.0
11,9,999,NAR,10.0
12,9,999,SAR,10.0
13,9,608,PLSQ,0.0
14,9,608,AWR,-0.7518796992481203
0,10,167S,PLSQ,0.0
1,10,167S,THNB,-0.7243107769423559
2,10,505,PLSQ,0.0
3,10,505,ASV,-0.16666666666666674
4,10,505,IFM,10.0
5,10,505,THNB,10.0
6,10,167N,PLSQ,0.0
7,10,167N,THNB,-0.7243107769423559
8,10,999,PLSQ,0.0
9,10,999,AWR,0.11111111111111116
10,10,999,CAR,10.0
11,10,999,NAR,10.0
12,10,999,SAR,10.0
13,10,608,PLSQ,0.0
14,10,608,AWR,-0.7243107769423559
0,11,167S,PLSQ,0.0
1,11,167S,THNB,-0.6967418546365916
2,11,505,PLSQ,0.0
3,11,505,ASV,-0.08333333333333337
4,11,505,IFM,10.0
5,11,505,THNB,10.0
6,11,167N,PLSQ,0.0
7,11,167N,THNB,-0.6967418546365916
8,11,999,PLSQ,0.0
9,11,999,AWR,0.2222222222222221
10,11,999,CAR,10.0
11,11,999,NAR,10.0
12,11,999,SAR,10.0
13,11,608,PLSQ,0.0
14,11,608,AWR,-0.6967418546365916
0,12,167S,PLSQ,0.0
1,12,167S,THNB,-0.6691729323308271
2,12,505,PLSQ,0.0
3,12,505,ASV,0.0
4,12,505,IFM,10.0
5,12,505,THNB,10.0
6,12,167N,PLSQ,0.0
7,12,167N,THNB,-0.6691729323308271
8,12,999,PLSQ,0.0
9,12,999,AWR,0.33333333333333326
10,12,999,CAR,10.0
11,12,999,NAR,10.0
12,12,999,SAR,10.0
13,12,608,PLSQ,0.0
14,12,608,AWR,-0.6691729323308271
0,13,167S,PLSQ,0.0
1,13,167S,THNB,-0.6416040100250626
2,13,505,PLSQ,0.0
3,13,505,ASV,0.08333333333333326
4,13,505,IFM,10.0
5,13,505,THNB,10.0
6,13,167N,PLSQ,0.0
7,13,167N,THNB,-0.6416040100250626
8,13,999,PLSQ,0.0
9,13,999,AWR,0.4444444444444444
10,13,999,CAR,10.0
11,13,999,NAR,10.0
12,13,999,SAR,10.0
13,13,608,PLSQ,0.0
14,13,608,AWR,-0.6416040100250626
0,14,167S,PLSQ,0.0
1,14,167S,THNB,-0.6140350877192983
2,14,505,PLSQ,0.0
3,14,505,ASV,0.16666666666666652
4,14,505,IFM,10.0
5,14,505,THNB,10.0
6,14,167N,PLSQ,0.0
7,14,167N,THNB,-0.6140350877192983
8,14,999,PLSQ,0.0
9,14,999,AWR,0.5555555555555554
10,14,999,CAR,10.0
11,14,999,NAR,10.0
12,14,999,SAR,10.0
13,14,608,PLSQ,0.0
14,14,608,AWR,-0.6140350877192983
0,15,167S,PLSQ,0.0
1,15,167S,THNB,-0.5864661654135339
2,15,505,PLSQ,0.0
3,15,505,ASV,0.25
4,15,505,IFM,10.0
5,15,505,THNB,10.0
6,15,167N,PLSQ,0.0
7,15,167N,THNB,-0.5864661654135339
8,15,999,PLSQ,0.0
9,15,999,AWR,0.6666666666666665
10,15,999,CAR,10.0
11,15,999,NAR,10.0
12,15,999,SAR,10.0
13,15,608,PLSQ,0.0
14,15,608,AWR,-0.5864661654135339
0,16,167S,PLSQ,0.0
1,16,167S,THNB,-0.5588972431077694
2,16,505,PLSQ,0.0
3,16,505,ASV,0.33333333333333326
4,16,505,IFM,10.0
5,16,505,THNB,10.0
6,16,167N,PLSQ,0.0
7,16,167N,THNB,-0.5588972431077694
8,16,999,PLSQ,0.0
9,16,999,AWR,0.7777777777777777
10,16,999,CAR,10.0
11,16,999,NAR,10.0
12,16,999,SAR,10.0
13,16,608,PLSQ,0.0
14,16,608,AWR,-0.5588972431077694
0,17,167S,PLSQ,0.0
1,17,167S,THNB,-0.531328320802005
2,17,505,PLSQ,0.0
3,17,505,ASV,0.4166666666666665
4,17,505,IFM,10.0
5,17,505,THNB,10.0
6,17,167N,PLSQ,0.0
7,17,167N,THNB,-0.531328320802005
8,17,999,PLSQ,0.0
9,17,999,AWR,0.8888888888888888
10,17,999,CAR,10.0
11,17,999,NAR,10.0
12,17,999,SAR,10.0
13,17,608,PLSQ,0.0
14,17,608,AWR,-0.531328320802005
0,18,167S,PLSQ,0.0
1,18,167S,THNB,-0.5037593984962406
2,18,505,PLSQ,0.0
3,18,505,ASV,0.5
4,18,505,IFM,10.0
5,18,505,THNB,10.0
6,18,167N,PLSQ,0.0
7,18,167N,THNB,-0.5037593984962406
8,18,999,PLSQ,0.0
9,18,999,AWR,1.0
10,18,999,CAR,10.0
11,18,999,NAR,10.0
12,18,999,SAR,10.0
13,18,608,PLSQ,0.0
14,18,608,AWR,-0.5037593984962406
0,19,167S,PLSQ,0.0
1,19,167S,THNB,-0.4761904761904763
2,19,505,PLSQ,0.0
3,19,505,ASV,0.5833333333333333
4,19,505,IFM,10.0
5,19,505,THNB,10.0
6,19,167N,PLSQ,0.0
7,19,167N,THNB,-0.4761904761904763
8,19,999,PLSQ,0.0
9,19,999,AWR,1.1111111111111112
10,19,999,CAR,10.0
11,19,999,NAR,10.0
12,19,999,SAR,10.0
13,19,608,PLSQ,0.0
14,19,608,AWR,-0.4761904761904763
0,20,167S,PLSQ,0.0
1,20,167S,THNB,-0.4486215538847118
2,20,505,PLSQ,0.0
3,20,505,ASV,0.6666666666666665
4,20,505,IFM,10.0
5,20,505,THNB,10.0
6,20,167N,PLSQ,0.0
7,20,167N,THNB,-0.4486215538847118
8,20,999,PLSQ,0.0
9,20,999,AWR,1.2222222222222223
10,20,999,CAR,10.0
11,20,999,NAR,10.0
12,20,999,SAR,10.0
13,20,608,PLSQ,0.0
14,20,608,AWR,-0.4486215538847118
0,21,167S,PLSQ,0.0
1,21,167S,THNB,-0.42105263157894735
2,21,505,PLSQ,0.0
3,21,505,ASV,0.75
4,21,505,IFM,10.0
5,21,505,THNB,10.0
6,21,167N,PLSQ,0.0
7,21,167N,THNB,-0.42105263157894735
8,21,999,PLSQ,0.0
9,21,999,AWR,1.333333333333333
10,21,999,CAR,10.0
11,21,999,NAR,10.0
12,21,999,SAR,10.0
13,21,608,PLSQ,0.0
14,21,608,AWR,-0.42105263157894735
0,22,167S,PLSQ,0.0
1,22,167S,THNB,-0.393483709273183
2,22,505,PLSQ,0.0
3,22,505,ASV,0.8333333333333333
4,22,505,IFM,10.0
5,22,505,THNB,10.0
6,22,167N,PLSQ,0.0
7,22,167N,THNB,-0.393483709273183
8,22,999,PLSQ,0.0
9,22,999,AWR,1.4444444444444442
10,22,999,CAR,10.0
11,22,999,NAR,10.0
12,22,999,SAR,10.0
13,22,608,PLSQ,0.0
14,22,608,AWR,-0.393483709273183
0,23,167S,PLSQ,0.0
1,23,167S,THNB,-0.36591478696741864
2,23,505,PLSQ,0.0
3,23,505,ASV,0.9166666666666665
4,23,505,IFM,10.0
5,23,505,THNB,10.0
6,23,167N,PLSQ,0.0
7,23,167N,THNB,-0.36591478696741864
8,23,999,PLSQ,0.0
9,23,999,AWR,1.5555555555555554
10,23,999,CAR,10.0
11,23,999,NAR,10.0
12,23,999,SAR,10.0
13,23,608,PLSQ,0.0
14,23,608,AWR,-0.36591478696741864
0,24,167S,PLSQ,0.0
1,24,167S,THNB,-0.33834586466165417
2,24,505,PLSQ,0.0
3,24,505,ASV,1.0
4,24,505,IFM,10.0
5,24,505,THNB,10.0
6,24,167N,PLSQ,0.0
7,24,167N,THNB,-0.33834586466165417
8,24,999,PLSQ,0.0
9,24,999,AWR,1.6666666666666665
10,24,999,CAR,10.0
11,24,999,NAR,10.0
12,24,999,SAR,10.0
13,24,608,PLSQ,0.0
14,24,608,AWR,-0.33834586466165417
0,25,167S,PLSQ,0.0
1,25,167S,THNB,-0.3107769423558897
2,25,505,PLSQ,0.0
3,25,505,ASV,1.083333333333333
4,25,505,IFM,10.0
5,25,505,THNB,10.0
6,25,167N,PLSQ,0.0
7,25,167N,THNB,-0.3107769423558897
8,25,999,PLSQ,0.0
9,25,999,AWR,1.7777777777777777
10,25,999,CAR,10.0
11,25,999,NAR,10.0
12,25,999,SAR,10.0
13,25,608,PLSQ,0.0
14,25,608,AWR,-0.3107769423558897
0,26,167S,PLSQ,0.0
1,26,167S,THNB,-0.28320802005012535
2,26,505,PLSQ,0.0
3,26,505,ASV,1.1666666666666665
4,26,505,IFM,10.0
5,26,505,THNB,10.0
6,26,167N,PLSQ,0.0
7,26,167N,THNB,-0.28320802005012535
8,26,999,PLSQ,0.0
9,26,999,AWR,1.8888888888888888
10,26,999,CAR,10.0
11,26,999,NAR,10.0
12,26,999,SAR,10.0
13,26,608,PLSQ,0.0
14,26,608,AWR,-0.28320802005012535
0,27,167S,PLSQ,0.0
1,27,167S,THNB,-0.255639097744361
2,27,505,PLSQ,0.0
3,27,505,ASV,1.25
4,27,505,IFM,10.0
5,27,505,THNB,10.0
6,27,167N,PLSQ,0.0
7,27,167N,THNB,-0.255639097744361
8,27,999,PLSQ,0.0
9,27,999,AWR,2.0
10,27,999,CAR,10.0
11,27,999,NAR,10.0
12,27,999,SAR,10.0
13,27,608,PLSQ,0.0
14,27,608,AWR,-0.255639097744361
0,28,167S,PLSQ,0.0
1,28,167S,THNB,-0.22807017543859653
2,28,505,PLSQ,0.0
3,28,505,ASV,1.333333333333333
4,28,505,IFM,10.0
5,28,505,THNB,10.0
6,28,167N,PLSQ,0.0
7,28,167N,THNB,-0.22807017543859653
8,28,999,PLSQ,0.0
9,28,999,AWR,2.1111111111111107
10,28,999,CAR,10.0
11,28,999,NAR,10.0
12,28,999,SAR,10.0
13,28,608,PLSQ,0.0
14,28,608,AWR,-0.22807017543859653
0,29,167S,PLSQ,0.0
1,29,167S,THNB,-0.20050125313283207
2,29,505,PLSQ,0.0
3,29,505,ASV,1.4166666666666665
4,29,505,IFM,10.0
5,29,505,THNB,10.0
6,29,167N,PLSQ,0.0
7,29,167N,THNB,-0.20050125313283207
8,29,999,PLSQ,0.0
9,29,999,AWR,2.222222222222222
10,29,999,CAR,10.0
11,29,999,NAR,10.0
12,29,999,SAR,10.0
13,29,608,PLSQ,0.0
14,29,608,AWR,-0.20050125313283207
0,30,167S,PLSQ,0.0
1,30,167S,THNB,-0.17293233082706772
2,30,505,PLSQ,0.0
3,30,505,ASV,1.5
4,30,505,IFM,10.0
5,30,505,THNB,10.0
6,30,167N,PLSQ,0.0
7,30,167N,THNB,-0.17293233082706772
8,30,999,PLSQ,0.0
9,30,999,AWR,2.333333333333333
10,30,999,CAR,10.0
11,30,999,NAR,10.0
12,30,999,SAR,10.0
13,30,608,PLSQ,0.0
14,30,608,AWR,-0.17293233082706772
0,31,167S,PLSQ,0.0
1,31,167S,THNB,-0.14536340852130336
2,31,505,PLSQ,0.0
3,31,505,ASV,1.583333333333333
4,31,505,IFM,10.0
5,31,505,THNB,10.0
6,31,167N,PLSQ,0.0
7,31,167N,THNB,-0.14536340852130336
8,31,999,PLSQ,0.0
9,31,999,AWR,2.444444444444444
10,31,999,CAR,10.0
11,31,999,NAR,10.0
12,31,999,SAR,10.0
13,31,608,PLSQ,0.0
14,31,608,AWR,-0.14536340852130336
0,32,167S,PLSQ,0.0
1,32,167S,THNB,-0.1177944862155389
2,32,505,PLSQ,0.0
3,32,505,ASV,1.6666666666666665
4,32,505,IFM,10.0
5,32,505,THNB,10.0
6,32,167N,PLSQ,0.0
7,32,167N,THNB,-0.1177944862155389
8,32,999,PLSQ,0.0
9,32,999,AWR,2.5555555555555554
10,32,999,CAR,10.0
11,32,999,NAR,10.0
12,32,999,SAR,10.0
13,32,608,PLSQ,0.0
14,32,608,AWR,-0.1177944862155389
0,33,167S,PLSQ,0.0
1,33,167S,THNB,-0.09022556390977443
2,33,505,PLSQ,0.0
3,33,505,ASV,1.75
4,33,505,IFM,10.0
5,33,505,THNB,10.0
6,33,167N,PLSQ,0.0
7,33,167N,THNB,-0.09022556390977443
8,33,999,PLSQ,0.0
9,33,999,AWR,2.6666666666666665
10,33,999,CAR,10.0
11,33,999,NAR,10.0
12,33,999,SAR,10.0
13,33,608,PLSQ,0.0
14,33,608,AWR,-0.09022556390977443
0,34,167S,PLSQ,0.0
1,34,167S,THNB,-0.06265664160401008
2,34,505,PLSQ,0.0
3,34,505,ASV,1.833333333333333
4,34,505,IFM,10.0
5,34,505,THNB,10.0
6,34,167N,PLSQ,0.0
7,34,167N,THNB,-0.06265664160401008
8,34,999,PLSQ,0.0
9,34,999,AWR,2.7777777777777777
10,34,999,CAR,10.0
11,34,999,NAR,10.0
12,34,999,SAR,10.0
13,34,608,PLSQ,0.0
14,34,608,AWR,-0.06265664160401008
0,35,167S,PLSQ,0.0
1,35,167S,THNB,-0.03508771929824572
2,35,505,PLSQ,0.0
3,35,505,ASV,1.9166666666666665
4,35,505,IFM,10.0
5,35,505,THNB,10.0
6,35,167N,PLSQ,0.0
7,35,167N,THNB,-0.03508771929824572
8,35,999,PLSQ,0.0
9,35,999,AWR,2.888888888888889
10,35,999,CAR,10.0
11,35,999,NAR,10.0
12,35,999,SAR,10.0
13,35,608,PLSQ,0.0
14,35,608,AWR,-0.03508771929824572
0,36,167S,PLSQ,0.0
1,36,167S,THNB,-0.007518796992481258
2,36,505,PLSQ,0.0
3,36,505,ASV,2.0
4,36,505,IFM,10.0
5,36,505,THNB,10.0
6,36,167N,PLSQ,0.0
7,36,167N,THNB,-0.007518796992481258
8,36,999,PLSQ,0.0
9,36,999,AWR,3.0
10,36,999,CAR,10.0
11,36,999,NAR,10.0
12,36,999,SAR,10.0
13,36,608,PLSQ,0.0
14,36,608,AWR,-0.007518796992481258
0,37,167S,PLSQ,0.0
1,37,167S,THNB,0.020050125313283207
2,37,505,PLSQ,0.0
3,37,505,ASV,2.083333333333333
4,37,505,IFM,10.0
5,37,505,THNB,10.0
6,37,167N,PLSQ,0.0
7,37,167N,THNB,0.020050125313283207
8,37,999,PLSQ,0.0
9,37,999,AWR,3.1111111111111107
10,37,999,CAR,10.0
11,37,999,NAR,10.0
12,37,999,SAR,10.0
13,37,608,PLSQ,0.0
14,37,608,AWR,0.020050125313283207
0,38,167S,PLSQ,0.0
1,38,167S,THNB,0.04761904761904745
2,38,505,PLSQ,0.0
3,38,505,ASV,2.1666666666666665
4,38,505,IFM,10.0
5,38,505,THNB,10.0
6,38,167N,PLSQ,0.0
7,38,167N,THNB,0.04761904761904745
8,38,999,PLSQ,0.0
9,38,999,AWR,3.2222222222222223
10,38,999,CAR,10.0
11,38,999,NAR,10.0
12,38,999,SAR,10.0
13,38,608,PLSQ,0.0
14,38,608,AWR,0.04761904761904745
0,39,167S,PLSQ,0.0
1,39,167S,THNB,0.07518796992481191
2,39,505,PLSQ,0.0
3,39,505,ASV,2.25
4,39,505,IFM,10.0
5,39,505,THNB,10.0
6,39,167N,PLSQ,0.0
7,39,167N,THNB,0.07518796992481191
8,39,999,PLSQ,0.0
9,39,999,AWR,3.333333333333333
10,39,999,CAR,10.0
11,39,999,NAR,10.0
12,39,999,SAR,10.0
13,39,608,PLSQ,0.0
14,39,608,AWR,0.07518796992481191
0,40,167S,PLSQ,0.0
1,40,167S,THNB,0.10275689223057638
2,40,505,PLSQ,0.0
3,40,505,ASV,2.333333333333333
4,40,505,IFM,10.0
5,40,505,THNB,10.0
6,40,167N,PLSQ,0.0
7,40,167N,THNB,0.10275689223057638
8,40,999,PLSQ,0.0
9,40,999,AWR,3.4444444444444446
10,40,999,CAR,10.0
11,40,999,NAR,10.0
12,40,999,SAR,10.0
13,40,608,PLSQ,0.0
14,40,608,AWR,0.10275689223057638
0,41,167S,PLSQ,0.0
1,41,167S,THNB,0.13032581453634084
2,41,505,PLSQ,0.0
3,41,505,ASV,2.4166666666666665
4,41,505,IFM,10.0
5,41,505,THNB,10.0
6,41,167N,PLSQ,0.0
7,41,167N,THNB,0.13032581453634084
8,41,999,PLSQ,0.0
9,41,999,AWR,3.5555555555555554
10,41,999,CAR,10.0
11,41,999,NAR,10.0
12,41,999,SAR,10.0
13,41,608,PLSQ,0.0
14,41,608,AWR,0.13032581453634084
0,42,167S,PLSQ,0.0
1,42,167S,THNB,0.1578947368421053
2,42,505,PLSQ,0.0
3,42,505,ASV,2.5
4,42,505,IFM,10.0
5,42,505,THNB,10.0
6,42,167N,PLSQ,0.0
7,42,167N,THNB,0.1578947368421053
8,42,999,PLSQ,0.0
9,42,999,AWR,3.666666666666666
10,42,999,CAR,10.0
11,42,999,NAR,10.0
12,42,999,SAR,10.0
13,42,608,PLSQ,0.0
14,42,608,AWR,0.1578947368421053
0,43,167S,PLSQ,0.0
1,43,167S,THNB,0.18546365914786955
2,43,505,PLSQ,0.0
3,43,505,ASV,2.583333333333333
4,43,505,IFM,10.0
5,43,505,THNB,10.0
6,43,167N,PLSQ,0.0
7,43,167N,THNB,0.18546365914786955
8,43,999,PLSQ,0.0
9,43,999,AWR,3.7777777777777777
10,43,999,CAR,10.0
11,43,999,NAR,10.0
12,43,999,SAR,10.0
13,43,608,PLSQ,0.0
14,43,608,AWR,0.18546365914786955
0,44,167S,PLSQ,0.0
1,44,167S,THNB,0.21303258145363402
2,44,505,PLSQ,0.0
3,44,505,ASV,2.6666666666666665
4,44,505,IFM,10.0
5,44,505,THNB,10.0
6,44,167N,PLSQ,0.0
7,44,167N,THNB,0.21303258145363402
8,44,999,PLSQ,0.0
9,44,999,AWR,3.8888888888888884
10,44,999,CAR,10.0
11,44,999,NAR,10.0
12,44,999,SAR,10.0
13,44,608,PLSQ,0.0
14,44,608,AWR,0.21303258145363402
0,45,167S,PLSQ,0.0
1,45,167S,THNB,0.24060150375939848
2,45,505,PLSQ,0.0
3,45,505,ASV,2.75
4,45,505,IFM,10.0
5,45,505,THNB,10.0
6,45,167N,PLSQ,0.0
7,45,167N,THNB,0.24060150375939848
8,45,999,PLSQ,0.0
9,45,999,AWR,4.0
10,45,999,CAR,10.0
11,45,999,NAR,10.0
12,45,999,SAR,10.0
13,45,608,PLSQ,0.0
14,45,608,AWR,0.24060150375939848
0,46,167S,PLSQ,0.0
1,46,167S,THNB,0.2681704260651627
2,46,505,PLSQ,0.0
3,46,505,ASV,2.833333333333333
4,46,505,IFM,10.0
5,46,505,THNB,10.0
6,46,167N,PLSQ,0.0
7,46,167N,THNB,0.2681704260651627
8,46,999,PLSQ,0.0
9,46,999,AWR,4.111111111111111
10,46,999,CAR,10.0
11,46,999,NAR,10.0
12,46,999,SAR,10.0
13,46,608,PLSQ,0.0
14,46,608,AWR,0.2681704260651627
0,47,167S,PLSQ,0.0
1,47,167S,THNB,0.2957393483709272
2,47,505,PLSQ,0.0
3,47,505,ASV,2.9166666666666665
4,47,505,IFM,10.0
5,47,505,THNB,10.0
6,47,167N,PLSQ,0.0
7,47,167N,THNB,0.2957393483709272
8,47,999,PLSQ,0.0
9,47,999,AWR,4.222222222222222
10,47,999,CAR,10.0
11,47,999,NAR,10.0
12,47,999,SAR,10.0
13,47,608,PLSQ,0.0
14,47,608,AWR,0.2957393483709272
0,48,167S,PLSQ,0.0
1,48,167S,THNB,0.32330827067669166
2,48,505,PLSQ,0.0
3,48,505,ASV,3.0
4,48,505,IFM,10.0
5,48,505,THNB,10.0
6,48,167N,PLSQ,0.0
7,48,167N,THNB,0.32330827067669166
8,48,999,PLSQ,0.0
9,48,999,AWR,4.333333333333333
10,48,999,CAR,10.0
11,48,999,NAR,10.0
12,48,999,SAR,10.0
13,48,608,PLSQ,0.0
14,48,608,AWR,0.32330827067669166
0,49,167S,PLSQ,0.0
1,49,167S,THNB,0.3508771929824561
2,49,505,PLSQ,0.0
3,49,505,ASV,3.083333333333333
4,49,505,IFM,10.0
5,49,505,THNB,10.0
6,49,167N,PLSQ,0.0
7,49,167N,THNB,0.3508771929824561
8,49,999,PLSQ,0.0
9,49,999,AWR,4.444444444444444
10,49,999,CAR,10.0
11,49,999,NAR,10.0
12,49,999,SAR,10.0
13,49,608,PLSQ,0.0
14,49,608,AWR,0.3508771929824561
0,50,167S,PLSQ,0.0
1,50,167S,THNB,0.3784461152882206
2,50,505,PLSQ,0.0
3,50,505,ASV,3.166666666666666
4,50,505,IFM,10.0
5,50,505,THNB,10.0
6,50,167N,PLSQ,0.0
7,50,167N,THNB,0.3784461152882206
8,50,999,PLSQ,0.0
9,50,999,AWR,4.555555555555555
10,50,999,CAR,10.0
11,50,999,NAR,10.0
12,50,999,SAR,10.0
13,50,608,PLSQ,0.0
14,50,608,AWR,0.3784461152882206
0,51,167S,PLSQ,0.0
1,51,167S,THNB,0.40601503759398483
2,51,505,PLSQ,0.0
3,51,505,ASV,3.25
4,51,505,IFM,10.0
5,51,505,THNB,10.0
6,51,167N,PLSQ,0.0
7,51,167N,THNB,0.40601503759398483
8,51,999,PLSQ,0.0
9,51,999,AWR,4.666666666666666
10,51,999,CAR,10.0
11,51,999,NAR,10.0
12,51,999,SAR,10.0
13,51,608,PLSQ,0.0
14,51,608,AWR,0.40601503759398483
0,52,167S,PLSQ,0.0
1,52,167S,THNB,0.4335839598997493
2,52,505,PLSQ,0.0
3,52,505,ASV,3.333333333333333
4,52,505,IFM,10.0
5,52,505,THNB,10.0
6,52,167N,PLSQ,0.0
7,52,167N,THNB,0.4335839598997493
8,52,999,PLSQ,0.0
9,52,999,AWR,4.777777777777778
10,52,999,CAR,10.0
11,52,999,NAR,10.0
12,52,999,SAR,10.0
13,52,608,PLSQ,0.0
14,52,608,AWR,0.4335839598997493
0,53,167S,PLSQ,0.0
1,53,167S,THNB,0.46115288220551376
2,53,505,PLSQ,0.0
3,53,505,ASV,3.416666666666666
4,53,505,IFM,10.0
5,53,505,THNB,10.0
6,53,167N,PLSQ,0.0
7,53,167N,THNB,0.46115288220551376
8,53,999,PLSQ,0.0
9,53,999,AWR,4.888888888888888
10,53,999,CAR,10.0
11,53,999,NAR,10.0
12,53,999,SAR,10.0
13,53,608,PLSQ,0.0
14,53,608,AWR,0.46115288220551376
0,54,167S,PLSQ,0.0
1,54,167S,THNB,0.488721804511278
2,54,505,PLSQ,0.0
3,54,505,ASV,3.5
4,54,505,IFM,10.0
5,54,505,THNB,10.0
6,54,167N,PLSQ,0.0
7,54,167N,THNB,0.488721804511278
8,54,999,PLSQ,0.0
9,54,999,AWR,5.0
10,54,999,CAR,10.0
11,54,999,NAR,10.0
12,54,999,SAR,10.0
13,54,608,PLSQ,0.0
14,54,608,AWR,0.488721804511278
0,55,167S,PLSQ,0.0
1,55,167S,THNB,0.5162907268170425
2,55,505,PLSQ,0.0
3,55,505,ASV,3.583333333333333
4,55,505,IFM,10.0
5,55,505,THNB,10.0
6,55,167N,PLSQ,0.0
7,55,167N,THNB,0.5162907268170425
8,55,999,PLSQ,0.0
9,55,999,AWR,5.111111111111111
10,55,999,CAR,10.0
11,55,999,NAR,10.0
12,55,999,SAR,10.0
13,55,608,PLSQ,0.0
14,55,608,AWR,0.5162907268170425
0,56,167S,PLSQ,0.0
1,56,167S,THNB,0.5438596491228069
2,56,505,PLSQ,0.0
3,56,505,ASV,3.666666666666666
4,56,505,IFM,10.0
